,img_name,label
867,director@Y1HfB2.png,director
868,career@m7ROjH.png,career
869,best@nKAkBW.png,best
870,trouble@gWNQ3s.png,trouble
871,dream@fXClED.png,dream
872,yard@4RUu9c.png,yard
873,statement@jL0qct.png,statement
874,chair@HpTtSX.png,chair
875,anything@VGvud2.png,anything
876,weight@7wHaVi.png,weight
877,space@SgPqx1.png,space
878,think@FjOZ21.png,think
879,member@9K7xNI.png,member
880,last@Pzw7AX.png,last
881,them@Gfn917.png,them
882,marriage@z0lfFk.png,marriage
883,relate@EUKdtc.png,relate
884,design@qUgB6u.png,design
885,of@a7u93c.png,of
886,training@XBjTZv.png,training
887,a@y6rIP4.png,a
888,whole@jPSsfA.png,whole
889,painting@NznSkA.png,painting
890,capital@uxkaAj.png,capital
891,professional@bj6ulX.png,professional
892,north@gdUXO3.png,north
893,country@zfoGEJ.png,country
894,phone@ChyrJt.png,phone
895,feel@tPNjVZ.png,feel
896,series@MEYZbs.png,series
897,product@UTih0s.png,product
898,speak@HBPrsd.png,speak
899,once@3m4zYH.png,once
900,car@EPisAZ.png,car
901,for@aVCwsd.png,for
902,opportunity@u6ofyt.png,opportunity
903,what@13O0R6.png,what
904,yourself@tbmXLe.png,yourself
905,once@uCfKHG.png,once
906,today@NFJsTd.png,today
907,sea@LTCyQA.png,sea
908,plan@3WFlqg.png,plan
909,throughout@G7xe6g.png,throughout
910,here@rwNbqV.png,here
911,little@PLYna9.png,little
912,process@dsyqGI.png,process
913,evening@T1diZk.png,evening
914,put@9FX1Cr.png,put
915,article@GJr7AT.png,article
916,tough@1Xm0gp.png,tough
917,you@GcAetq.png,you
918,no@B7V30R.png,no
919,well@T2t6VR.png,well
920,trouble@Dqt4gU.png,trouble
921,establish@n0BrJl.png,establish
922,mention@LlGbAj.png,mention
923,sit@g4HdPQ.png,sit
924,change@Ofwd9c.png,change
925,effect@nT6UXB.png,effect
926,community@fUFB9p.png,community
927,total@MQgvGf.png,total
928,rise@qYbZV6.png,rise
929,mind@I5rsHM.png,mind
930,staff@1YTE84.png,staff
931,wife@KaAu3O.png,wife
932,control@2io0sN.png,control
933,include@D6TUKx.png,include
934,couple@9wTFug.png,couple
935,pattern@Zah0dL.png,pattern
936,treatment@6FXtBL.png,treatment
937,spring@TjpOwb.png,spring
938,evidence@5wlUBr.png,evidence
939,fine@2eojnH.png,fine
940,plant@Rl3F1C.png,plant
941,its@PhUJWA.png,its
942,factor@vTVBd6.png,factor
943,somebody@BjXnuV.png,somebody
944,until@L0oIhm.png,until
945,north@cWfk2h.png,north
946,can@wvFX6W.png,can
947,test@GScOZ9.png,test
948,too@anZ7Sd.png,too
949,example@Z4Goam.png,example
950,strong@SmQRN0.png,strong
951,prove@FAizPn.png,prove
952,financial@GmyE7Y.png,financial
953,long@8qOit6.png,long
954,service@3aUvgd.png,service
955,first@8mA4PX.png,first
956,there@fChOBi.png,there
957,account@NiYoFf.png,account
958,reveal@NWeTvh.png,reveal
959,security@ak3SqM.png,security
960,green@G1Xqh9.png,green
961,member@h9U0fe.png,member
962,loss@VhjZT6.png,loss
963,hospital@EvkyM3.png,hospital
964,theory@tNbuoJ.png,theory
965,ready@QbC0Ol.png,ready
966,edge@KekLYH.png,edge
967,help@TOxo9I.png,help
968,century@LVmxsY.png,century
969,main@6IU9E8.png,main
970,against@M5wQbg.png,against
971,black@6t5qR7.png,black
972,couple@Ds04m3.png,couple
973,very@2XCMWd.png,very
974,success@Zi4tKT.png,success
975,book@8fq1E3.png,book
976,conference@SVaeEW.png,conference
977,tax@WN47Sj.png,tax
978,chance@LpYMzX.png,chance
979,best@k5LoC4.png,best
980,word@WZweJI.png,word
981,check@8VF57m.png,check
982,focus@Djwv2g.png,focus
983,probably@ArXpK2.png,probably
984,center@PRxcSk.png,center
985,stay@YEP4ik.png,stay
986,father@oXEB3w.png,father
987,actually@hVYIz5.png,actually
988,do@bKSDtp.png,do
989,establish@WB6wCF.png,establish
990,bill@a984CT.png,bill
991,few@IHV5nG.png,few
992,she@NI0qD5.png,she
993,onto@AS60Q5.png,onto
994,responsibility@iP2rqU.png,responsibility
995,rate@7gN8Vs.png,rate
996,certainly@scdl6I.png,certainly
997,money@nOICbD.png,money
998,pull@9KRXkw.png,pull
999,glass@iqbDLx.png,glass
1000,hot@R36YdX.png,hot
1001,grow@I60ysQ.png,grow
1002,red@SbKFJP.png,red
1003,future@LuMS6X.png,future
1004,performance@meBFTx.png,performance
1005,network@UlxQ5c.png,network
1006,ago@I5MatW.png,ago
1007,reflect@b9Dm5M.png,reflect
1008,back@MNaEqZ.png,back
1009,ten@jTDwUR.png,ten
1010,large@EsXn8g.png,large
1011,democratic@wGyF1p.png,democratic
1012,short@AgFjVW.png,short
1013,since@X5yW7C.png,since
1014,really@9Tg85H.png,really
1015,it@fEtA6k.png,it
1016,realize@T2Pc4G.png,realize
1017,little@w0qc1Z.png,little
1018,field@6u4j70.png,field
1019,would@RWNrnt.png,would
1020,per@EO7d5L.png,per
1021,bed@9LmcDi.png,bed
1022,case@A2xTud.png,case
1023,per@GuVW7v.png,per
1024,indeed@JadRmQ.png,indeed
1025,until@EQz05Z.png,until
1026,describe@nvJGV2.png,describe
1027,local@YHUy2B.png,local
1028,live@iBvaNu.png,live
1029,word@xKlmFQ.png,word
1030,care@6MLWNn.png,care
1031,ago@KanbIE.png,ago
1032,whether@seIJCY.png,whether
1033,power@F7Vr5J.png,power
1034,determine@pmSf9K.png,determine
1035,newspaper@2LcN0v.png,newspaper
1036,Congress@wyJGrB.png,Congress
1037,pull@N8gpJR.png,pull
1038,along@cq58WO.png,along
1039,oil@vBKsxu.png,oil
1040,many@MGZUmQ.png,many
1041,section@7NUKgW.png,section
1042,lose@hnI7qN.png,lose
1043,sing@oLTbMG.png,sing
1044,only@4ESJRu.png,only
1045,particular@LUhjoB.png,particular
1046,woman@a7WTmU.png,woman
1047,decision@h8dtcn.png,decision
1048,meet@cVxjM2.png,meet
1049,near@1zR0KH.png,near
1050,represent@bWhNwz.png,represent
1051,where@b0ULrd.png,where
1052,big@nQ5L1S.png,big
1053,any@x4L1e6.png,any
1054,say@iLRG3F.png,say
1055,like@e08Flo.png,like
1056,spring@qwYMZ6.png,spring
1057,animal@2LDm9C.png,animal
1058,according@uN85Zq.png,according
1059,even@vAqgcN.png,even
1060,at@LJM7fF.png,at
1061,test@c78GMU.png,test
1062,economic@05VRDB.png,economic
1063,technology@qLyWU9.png,technology
1064,piece@u9DXpG.png,piece
1065,source@3Y6R8o.png,source
1066,drop@tIzbo3.png,drop
1067,something@16GgPH.png,something
1068,western@RZsTmW.png,western
1069,machine@2LnkBu.png,machine
1070,without@adgGN2.png,without
1071,drop@Eg3Gfd.png,drop
1072,end@hQCpSB.png,end
1073,assume@vGLWql.png,assume
1074,memory@WpT1mC.png,memory
1075,surface@E4MUpt.png,surface
1076,stage@aO2c0D.png,stage
1077,firm@QTzIlM.png,firm
1078,answer@8vouzE.png,answer
1079,compare@FkRWpN.png,compare
1080,myself@lj8x4Y.png,myself
1081,decide@u2tiMw.png,decide
1082,a@OshCSF.png,a
1083,try@bosmJq.png,try
1084,word@gHWiDP.png,word
1085,break@WgrfuF.png,break
1086,decide@G5ERU8.png,decide
1087,force@3SYVmP.png,force
1088,my@lOb350.png,my
1089,term@aI6b1h.png,term
1090,money@Act3zR.png,money
1091,management@CT9FIK.png,management
1092,Mrs@k6KGFN.png,Mrs
1093,art@6rv8Am.png,art
1094,somebody@VusPBE.png,somebody
1095,view@0nWfRP.png,view
1096,ago@Iz7FNG.png,ago
1097,two@KRktix.png,two
1098,life@UMIedB.png,life
1099,boy@NUMFsG.png,boy
1100,goal@Szg6UG.png,goal
1101,minute@6lWNq2.png,minute
1102,evening@Jdxc7l.png,evening
1103,nice@c54VFM.png,nice
1104,body@C0njbl.png,body
1105,face@sYjvkp.png,face
1106,my@rRYPh0.png,my
1107,out@ExGWXU.png,out
1108,treat@4JiHWf.png,treat
1109,forget@pamPDU.png,forget
1110,son@l6WjFp.png,son
1111,offer@wFrpc4.png,offer
1112,seven@pimNfE.png,seven
1113,industry@vCRpam.png,industry
1114,people@nzPg5u.png,people
1115,list@8GItkq.png,list
1116,some@qcPAnj.png,some
1117,brother@mqDyrh.png,brother
1118,price@soALPI.png,price
1119,chance@oCIipV.png,chance
1120,herself@xls1MI.png,herself
1121,report@nFDwQB.png,report
1122,prepare@PdYGCD.png,prepare
1123,particularly@HDTpPh.png,particularly
1124,six@kzOwyb.png,six
1125,customer@4EMIo2.png,customer
1126,always@Knpkaf.png,always
1127,sister@STc86f.png,sister
1128,budget@p9X4wl.png,budget
1129,use@Iglm9w.png,use
1130,large@uoYeDI.png,large
1131,fill@as7RtA.png,fill
1132,church@10tMwC.png,church
1133,goal@fYXDAn.png,goal
1134,heavy@V6TWin.png,heavy
1135,ahead@5kyltv.png,ahead
1136,question@QuJSYg.png,question
1137,perform@isL6ZS.png,perform
1138,both@VsKkLO.png,both
1139,hotel@ZjM3RQ.png,hotel
1140,occur@yiKINr.png,occur
1141,even@jzJ31U.png,even
1142,lead@SDqs4m.png,lead
1143,group@o2i3Ug.png,group
1144,need@Xi3YQb.png,need
1145,require@8qcymw.png,require
1146,system@NwSteY.png,system
1147,sure@7oLUJP.png,sure
1148,adult@1hCne0.png,adult
1149,debate@Zr1LWa.png,debate
1150,think@nI8xa6.png,think
1151,art@1rA7ZT.png,art
1152,under@RUScZD.png,under
1153,necessary@DIPb0k.png,necessary
1154,effort@AmLjtf.png,effort
1155,how@iCAmjH.png,how
1156,put@5OnRZV.png,put
1157,relate@WHTUIN.png,relate
1158,push@s1x3lr.png,push
1159,night@AuYvld.png,night
1160,man@UaCZgQ.png,man
1161,audience@xjUFbi.png,audience
1162,determine@18V2fy.png,determine
1163,rest@cLsy0R.png,rest
1164,fact@gEZUAl.png,fact
1165,serve@C6kHZh.png,serve
1166,concern@qPvR4F.png,concern
1167,alone@JP98gF.png,alone
1168,spring@RFs8KS.png,spring
1169,local@BzepG6.png,local
1170,capital@os6TcF.png,capital
1171,tough@GO2Xpe.png,tough
1172,especially@wXpYKz.png,especially
1173,natural@VdZ5rc.png,natural
1174,prove@stOIrh.png,prove
1175,start@zhrYxL.png,start
1176,message@mBAMza.png,message
1177,course@uJGrnH.png,course
1178,stuff@YE8HAc.png,stuff
1179,response@Xw35l4.png,response
1180,discuss@jrX47H.png,discuss
1181,large@5ZoARj.png,large
1182,growth@CnQL8U.png,growth
1183,avoid@tw9HuF.png,avoid
1184,reveal@mHM2zx.png,reveal
1185,science@OxFonu.png,science
1186,without@jyvF6K.png,without
1187,candidate@CFBY2y.png,candidate
1188,poor@Jdi9za.png,poor
1189,relationship@1SlgTo.png,relationship
1190,middle@P8n0FX.png,middle
1191,resource@V9i5U2.png,resource
1192,would@e9OZos.png,would
1193,near@gLUir3.png,near
1194,case@zKy49x.png,case
1195,office@PpWQyR.png,office
1196,movie@6LwH9G.png,movie
1197,successful@lcTimU.png,successful
1198,health@URJio4.png,health
1199,environmental@OYC274.png,environmental
1200,law@j2uedy.png,law
1201,current@8wm732.png,current
1202,environment@Avk2Dc.png,environment
1203,alone@8syYax.png,alone
1204,much@sHB2Iu.png,much
1205,center@RJqnOs.png,center
1206,station@lK3FuB.png,station
1207,a@5R613i.png,a
1208,enough@Y6ykU8.png,enough
1209,decide@W4aXB1.png,decide
1210,body@KSl7kz.png,body
1211,tonight@8CWZow.png,tonight
1212,art@0Reqz5.png,art
1213,myself@YOnNwi.png,myself
1214,think@V9Cenx.png,think
1215,stand@EpNrUs.png,stand
1216,sister@CZVUHo.png,sister
1217,sell@EvPX7b.png,sell
1218,want@o5ARfa.png,want
1219,report@dCgn8N.png,report
1220,until@I0sWXU.png,until
1221,he@etAz4f.png,he
1222,so@aN3LFV.png,so
1223,industry@5BsR1o.png,industry
1224,control@MX1znf.png,control
1225,party@iCfx0s.png,party
1226,bag@8AxKv3.png,bag
1227,should@mnpJ7j.png,should
1228,thousand@AE7s9a.png,thousand
1229,fire@Phpc9y.png,fire
1230,certain@ZsykD4.png,certain
1231,realize@PvnIQx.png,realize
1232,customer@hp1CVZ.png,customer
1233,sense@SgTqkR.png,sense
1234,report@wJGlpy.png,report
1235,according@BnS1cD.png,according
1236,song@ShFT57.png,song
1237,five@3py0TS.png,five
1238,whom@iBGEaM.png,whom
1239,modern@8PqBaJ.png,modern
1240,fly@bN3fFc.png,fly
1241,pass@uAsJIC.png,pass
1242,including@s0zS3n.png,including
1243,Congress@JYIj4k.png,Congress
1244,manage@VNHiqk.png,manage
1245,central@XAYT8b.png,central
1246,magazine@k9Dral.png,magazine
1247,local@C9fVGi.png,local
1248,manage@RCMKGx.png,manage
1249,left@5W9GKI.png,left
1250,wish@d4Kov8.png,wish
1251,late@pGi3zH.png,late
1252,cost@kSQW4t.png,cost
1253,stop@qEZH2s.png,stop
1254,step@hdPr2W.png,step
1255,leg@hUqmVf.png,leg
1256,walk@iUPnIR.png,walk
1257,picture@4haLqZ.png,picture
1258,accept@D520Cj.png,accept
1259,partner@5eWJhn.png,partner
1260,unit@KM067q.png,unit
1261,notice@tN8v3u.png,notice
1262,paper@i02pbB.png,paper
1263,meeting@Jsjmob.png,meeting
1264,hair@Jzr18s.png,hair
1265,evidence@HMTxLG.png,evidence
1266,project@LZ6VoK.png,project
1267,will@egswxA.png,will
1268,attack@aYGUCb.png,attack
1269,hand@pZRXYS.png,hand
1270,three@PvWrgf.png,three
1271,Republican@Obcuoq.png,Republican
1272,business@EnK7gI.png,business
1273,particularly@oplgME.png,particularly
1274,perform@Hyj541.png,perform
1275,every@uzc5W3.png,every
1276,my@Tcu9aM.png,my
1277,bag@WzA7HO.png,bag
1278,summer@9ASTfZ.png,summer
1279,family@N3eoU0.png,family
1280,general@x35ZOy.png,general
1281,hair@l1qjbF.png,hair
1282,local@apMZsr.png,local
1283,throw@2bYz3h.png,throw
1284,wish@gc4sET.png,wish
1285,her@DMEA1v.png,her
1286,into@OMv40A.png,into
1287,environment@OZKlEz.png,environment
1288,before@DqOp2A.png,before
1289,project@zMfDtN.png,project
1290,move@rxhFb2.png,move
1291,sound@12CiUs.png,sound
1292,choose@WL3tcK.png,choose
1293,attention@bjCIV8.png,attention
1294,own@jmslSd.png,own
1295,fear@JmcEHf.png,fear
1296,establish@cBqpf9.png,establish
1297,job@9vhu6V.png,job
1298,could@EQ9iyr.png,could
1299,entire@rjnZhu.png,entire
1300,determine@aiVyJ8.png,determine
1301,toward@IgKYaz.png,toward
1302,add@bY6ClW.png,add
1303,detail@DEMPjW.png,detail
1304,letter@zy8bnm.png,letter
1305,fund@u9Bmso.png,fund
1306,us@P8oD3N.png,us
1307,particularly@haujxw.png,particularly
1308,report@fmSTRo.png,report
1309,gas@eQyb9l.png,gas
1310,owner@Dg8cEk.png,owner
1311,general@Beksc5.png,general
1312,red@nFP4Iw.png,red
1313,shake@v3mDA9.png,shake
1314,community@ToSmdv.png,community
1315,if@8yeaWb.png,if
1316,to@t0GQfU.png,to
1317,ability@rRkGxp.png,ability
1318,less@MG59oN.png,less
1319,opportunity@w2VpKT.png,opportunity
1320,word@4Sxwci.png,word
1321,edge@WwNtSV.png,edge
1322,determine@lfYhwR.png,determine
1323,message@nP0QHJ.png,message
1324,inside@ZxE0fM.png,inside
1325,strategy@70ZXPj.png,strategy
1326,weight@GlbmIx.png,weight
1327,effort@do1YnD.png,effort
1328,issue@VnXKqD.png,issue
1329,deal@4nQO5f.png,deal
1330,politics@ia9g7W.png,politics
1331,sea@bPftV9.png,sea
1332,relate@YMUlN3.png,relate
1333,them@Mejbay.png,them
1334,let@Mo1nKw.png,let
1335,always@dEthGr.png,always
1336,rest@IHOjgF.png,rest
1337,couple@9qWYMx.png,couple
1338,or@fdJlHX.png,or
1339,PM@dybPuz.png,PM
1340,event@BGXFVo.png,event
1341,radio@wcYCsf.png,radio
1342,type@Zuq6rn.png,type
1343,door@UyGueo.png,door
1344,week@8964lf.png,week
1345,operation@kSeTUh.png,operation
1346,health@NrMhvF.png,health
1347,add@eQkgrH.png,add
1348,fish@KE3kT8.png,fish
1349,language@m5v1bi.png,language
1350,away@gZuFOc.png,away
1351,government@3Zo52K.png,government
1352,visit@aqxI9N.png,visit
1353,catch@XDezaF.png,catch
1354,world@fiUESW.png,world
1355,message@brfLF0.png,message
1356,heavy@kAFGSt.png,heavy
1357,join@Qr7F6X.png,join
1358,social@W4Spvo.png,social
1359,believe@NfUDPv.png,believe
1360,artist@iwvlGp.png,artist
1361,listen@AGp9jS.png,listen
1362,herself@U3t5Lm.png,herself
1363,before@ybI7r4.png,before
1364,get@LUF96K.png,get
1365,painting@EBhDH0.png,painting
1366,surface@LJ6K2G.png,surface
1367,realize@08vPU4.png,realize
1368,news@D3xAcH.png,news
1369,receive@CYbckD.png,receive
1370,staff@PNL1xy.png,staff
1371,expert@eKJt6Z.png,expert
1372,per@45ZmDC.png,per
1373,prevent@8SQtNv.png,prevent
1374,leader@G5Byno.png,leader
1375,pull@xvo89h.png,pull
1376,include@lwCudY.png,include
1377,industry@85NyEg.png,industry
1378,important@OxbdXE.png,important
1379,person@7CTmOw.png,person
1380,tend@JFWz3c.png,tend
1381,report@QycRqu.png,report
1382,parent@MuHg3R.png,parent
1383,tree@J2593h.png,tree
1384,during@VxeFiD.png,during
1385,us@AotHcd.png,us
1386,listen@ds64xV.png,listen
1387,work@baO1WP.png,work
1388,reality@A0pkO8.png,reality
1389,employee@Fl5Vnw.png,employee
1390,choose@kc2x3e.png,choose
1391,single@EhXuLc.png,single
1392,design@GV3U7w.png,design
1393,public@IKVEfy.png,public
1394,first@vLKa9T.png,first
1395,there@ELXwzc.png,there
1396,discover@0HfX2Z.png,discover
1397,buy@js2Svn.png,buy
1398,tax@OQCwko.png,tax
1399,southern@ZG74QC.png,southern
1400,building@UeJfV2.png,building
1401,lot@ux9UHf.png,lot
1402,affect@YPonAs.png,affect
1403,pretty@KCks7Z.png,pretty
1404,pattern@HwdDxl.png,pattern
1405,say@67dg18.png,say
1406,painting@YqZQ8U.png,painting
1407,consumer@zBS4gG.png,consumer
1408,law@XoDBht.png,law
1409,road@K9GMfO.png,road
1410,new@eMd5A9.png,new
1411,because@py6lJV.png,because
1412,subject@GB981f.png,subject
1413,surface@AbFTg9.png,surface
1414,impact@HXG4L6.png,impact
1415,individual@bsNkoM.png,individual
1416,base@3E8TqF.png,base
1417,politics@Ny7JQh.png,politics
1418,yard@bRCwm5.png,yard
1419,seek@GPq1Aj.png,seek
1420,discover@UCihVv.png,discover
1421,interesting@U9PxTa.png,interesting
1422,voice@Gn8bTy.png,voice
1423,realize@72kaRY.png,realize
1424,artist@KP3AUc.png,artist
1425,floor@0v9gFl.png,floor
1426,decide@EA9uiX.png,decide
1427,media@UcIJuN.png,media
1428,suddenly@Roscg6.png,suddenly
1429,same@cfn7UL.png,same
1430,deal@8VH2QW.png,deal
1431,doctor@rFw0Gg.png,doctor
1432,together@qidmaZ.png,together
1433,available@5OtQgy.png,available
1434,behind@2VXJiz.png,behind
1435,meet@0razuV.png,meet
1436,much@F3guK6.png,much
1437,position@xBi96Z.png,position
1438,garden@clULvD.png,garden
1439,generation@deEzPX.png,generation
1440,social@JetjKS.png,social
1441,imagine@8pk7Gt.png,imagine
1442,operation@4pERdN.png,operation
1443,wear@R7uXLf.png,wear
1444,news@cpUx79.png,news
1445,stage@BWfonU.png,stage
1446,foreign@wI4J5n.png,foreign
1447,best@y1gCWZ.png,best
1448,staff@ieAoLx.png,staff
1449,administration@oCaUhk.png,administration
1450,political@36iO4k.png,political
1451,every@l21uN9.png,every
1452,assume@aZSH0J.png,assume
1453,decision@idU19A.png,decision
1454,something@q0Dynd.png,something
1455,right@CUyQ2E.png,right
1456,less@lVtWFb.png,less
1457,try@4fJw8N.png,try
1458,high@P8gTjo.png,high
1459,minute@FRa2Tn.png,minute
1460,issue@aD6GyL.png,issue
1461,consider@F68G7e.png,consider
1462,movie@LDPNF1.png,movie
1463,suddenly@NIpDgs.png,suddenly
1464,company@Mh21ir.png,company
1465,outside@b5rI7n.png,outside
1466,end@d5mgeh.png,end
1467,set@NStOuX.png,set
1468,modern@tY0Fsn.png,modern
1469,add@q7piMY.png,add
1470,cup@Ti7uDM.png,cup
1471,approach@8ch5EJ.png,approach
1472,hand@e5S8JN.png,hand
1473,especially@iQwz8N.png,especially
1474,war@AsT9cU.png,war
1475,win@RQoCZn.png,win
1476,become@tST9aD.png,become
1477,top@2VOeEZ.png,top
1478,never@v3T4Dx.png,never
1479,generation@r7g5pL.png,generation
1480,save@ZQlr9d.png,save
1481,entire@F4NxkR.png,entire
1482,carry@y2bIYg.png,carry
1483,all@rWIl4S.png,all
1484,able@GT4XV2.png,able
1485,appear@gcsav1.png,appear
1486,region@hM9QHR.png,region
1487,particular@gfAyI3.png,particular
1488,economy@OXnmUk.png,economy
1489,interview@NTCuQe.png,interview
1490,operation@rDKQYf.png,operation
1491,door@Ex8HvI.png,door
1492,bar@DsorB8.png,bar
1493,worker@79ZXsA.png,worker
1494,sense@TGOhRz.png,sense
1495,anything@Kj6XE4.png,anything
1496,even@jZN1gh.png,even
1497,quite@v54Goz.png,quite
1498,affect@1Bsjyv.png,affect
1499,put@B0MAoC.png,put
1500,open@OelBHS.png,open
1501,rich@4MAihw.png,rich
1502,themselves@2dTVmL.png,themselves
1503,than@7bdjom.png,than
1504,story@4bVo28.png,story
1505,thousand@hCZRwN.png,thousand
1506,forget@k9JKLP.png,forget
1507,realize@fg7vXx.png,realize
1508,over@eOtY04.png,over
1509,rise@ISXoiZ.png,rise
1510,activity@UJeyrx.png,activity
1511,suddenly@Bos6iE.png,suddenly
1512,free@RaDOLc.png,free
1513,long@wyKFXk.png,long
1514,stuff@rASRWl.png,stuff
1515,develop@vNrYFh.png,develop
1516,sort@06SurF.png,sort
1517,cost@C3yBrJ.png,cost
1518,ahead@wfrAgN.png,ahead
1519,head@b54Vr1.png,head
1520,despite@FiHo4w.png,despite
1521,exist@yQAL8u.png,exist
1522,book@BmxgL4.png,book
1523,thus@i9zjw4.png,thus
1524,board@h9XqPR.png,board
1525,suffer@imJVKd.png,suffer
1526,store@M8tGun.png,store
1527,help@TZFAHM.png,help
1528,oil@epH0DZ.png,oil
1529,look@ZQblag.png,look
1530,message@bdrFT7.png,message
1531,very@HgYTvm.png,very
1532,mouth@2oRlpt.png,mouth
1533,forget@VJPv1Y.png,forget
1534,because@PyjuYE.png,because
1535,establish@PS3RkW.png,establish
1536,meeting@jW6eda.png,meeting
1537,who@OvB4FD.png,who
1538,win@u7EGnS.png,win
1539,example@q43vL7.png,example
1540,night@D2NxnJ.png,night
1541,positive@qZiMYt.png,positive
1542,lot@SriNH9.png,lot
1543,head@SGjFJq.png,head
1544,score@82xPf9.png,score
1545,send@YpxAKh.png,send
1546,international@Ot3How.png,international
1547,person@aJjROe.png,person
1548,before@IUXedT.png,before
1549,simply@pbzitY.png,simply
1550,she@Kt30wz.png,she
1551,as@61rEv2.png,as
1552,among@KgoqfJ.png,among
1553,marriage@HwBRh8.png,marriage
1554,dream@NM3jd2.png,dream
1555,strong@Z0Mfd4.png,strong
1556,child@CXwmKO.png,child
1557,bar@0DcrLm.png,bar
1558,our@ogv1Wk.png,our
1559,recognize@znyZWs.png,recognize
1560,beat@HuhgdK.png,beat
1561,wall@9jZEID.png,wall
1562,far@P0gNID.png,far
1563,walk@aELvxK.png,walk
1564,suggest@dnhb0P.png,suggest
1565,level@ax3IXS.png,level
1566,final@pxergu.png,final
1567,chance@uraoHW.png,chance
1568,talk@iASe03.png,talk
1569,data@hinQAJ.png,data
1570,smile@J9KvQo.png,smile
1571,also@XPiDsQ.png,also
1572,book@x4mcbU.png,book
1573,know@GmjZab.png,know
1574,study@FmRI87.png,study
1575,order@HictRr.png,order
1576,language@M4G3Ck.png,language
1577,several@qUv9rO.png,several
1578,family@oNyr6S.png,family
1579,production@RTiB4z.png,production
1580,trip@GJ4ZMC.png,trip
1581,you@bJgaAE.png,you
1582,available@CUyGjJ.png,available
1583,condition@ak9Vfz.png,condition
1584,long@WY087F.png,long
1585,city@tqlTY7.png,city
1586,leader@xu8Tnl.png,leader
1587,government@EuQdOp.png,government
